country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","09-01-2025 18:00:00",23.023389,72.515201,OZONE,23,108,76
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-01-2025 18:00:00",28.611281,77.237738,OZONE,3,123,64
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","09-01-2025 18:00:00",23.707909,86.414670,OZONE,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-01-2025 18:00:00",28.672342,77.315260,OZONE,3,22,11
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","09-01-2025 18:00:00",13.029152,77.585901,SO2,6,20,13
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","09-01-2025 18:00:00",12.938539,77.590100,OZONE,17,70,63
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","09-01-2025 18:00:00",16.7602,77.1428,OZONE,18,20,19
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","09-01-2025 18:00:00",23.210494,77.425409,OZONE,8,60,43
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","09-01-2025 18:00:00",23.233584,77.400574,OZONE,3,132,103
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","09-01-2025 18:00:00",12.889250,74.853000,OZONE,24,24,24
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","09-01-2025 18:00:00",11.55358,76.55521,OZONE,11,49,35
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB","09-01-2025 18:00:00",14.791800,75.389600,OZONE,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB","09-01-2025 18:00:00",14.475800,75.905200,OZONE,19,26,20
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","09-01-2025 18:00:00",8.563700,76.886500,OZONE,36,37,36
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","09-01-2025 18:00:00",22.4310,75.5213,OZONE,4,89,72
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","09-01-2025 18:00:00",20.9402359,77.7895248,OZONE,1,92,69
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB","09-01-2025 18:00:00",20.939198,77.765701,OZONE,10,46,37
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","09-01-2025 18:00:00",19.875620,75.387310,OZONE,6,80,59
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","09-01-2025 18:00:00",19.8389439,75.244448,OZONE,43,109,82
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","09-01-2025 18:00:00",23.142888,79.916147,OZONE,7,72,58
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","09-01-2025 18:00:00",19.962900,79.298714,OZONE,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","09-01-2025 18:00:00",23.108440,77.511428,OZONE,22,33,27
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","09-01-2025 18:00:00",22.624758,75.675238,OZONE,12,136,116
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","09-01-2025 18:00:00",24.58434363,80.8549414,OZONE,17,41,32
India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","09-01-2025 18:00:00","23.182719 ","75.768218 ",OZONE,57,83,60
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","09-01-2025 18:00:00",18.39963,76.57452,OZONE,8,58,50
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","09-01-2025 18:00:00",19.16485,73.23409,OZONE,3,115,69
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","09-01-2025 18:00:00",20.918946,74.776388,OZONE,3,120,67
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","09-01-2025 18:00:00",18.605770,73.749976,OZONE,1,143,93
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","09-01-2025 18:00:00",19.047000,72.874600,CO,30,30,30
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","09-01-2025 18:00:00",19.10861,72.83622,OZONE,5,6,5
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","09-01-2025 18:00:00",18.614767,73.799516,OZONE,2,141,103
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","09-01-2025 18:00:00",18.664282,73.763966,OZONE,2,37,30
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","09-01-2025 18:00:00",19.0632143,72.8456324,OZONE,1,124,59
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","09-01-2025 18:00:00",19.23241,72.86895,OZONE,7,52,37
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","09-01-2025 18:00:00",19.222279,72.957979,OZONE,46,94,76
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","09-01-2025 18:00:00",20.021503,73.813844,OZONE,13,96,68
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","09-01-2025 18:00:00",19.26777,72.97182,OZONE,10,149,104
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","09-01-2025 18:00:00","20.48891     ","85.84768     ",OZONE,38,173,158
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","09-01-2025 18:00:00",23.555190,74.440010,OZONE,6,94,77
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","09-01-2025 18:00:00",25.106006,76.469948,OZONE,3,123,90
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","09-01-2025 18:00:00",25.747299,71.393989,OZONE,5,99,86
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","09-01-2025 18:00:00",24.892047,74.623527,OZONE,9,191,157
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","09-01-2025 18:00:00",19.4458210,72.7988231,OZONE,2,93,61
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","09-01-2025 18:00:00",25.5586,91.8985,OZONE,34,103,53
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","09-01-2025 18:00:00",20.832874,85.104082,OZONE,6,106,57
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","09-01-2025 18:00:00",22.1166054,85.3945546,OZONE,1,47,18
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","09-01-2025 18:00:00",20.240790,85.836784,OZONE,26,60,47
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","09-01-2025 18:00:00",20.9360711,85.1707021,OZONE,4,56,38
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","09-01-2025 18:00:00",28.018792,73.292658,OZONE,2,90,78
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","09-01-2025 18:00:00",10.967820,78.080882,OZONE,8,321,9
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","09-01-2025 18:00:00",9.865935,78.022669,OZONE,6,6,6
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","09-01-2025 18:00:00",11.0328,77.0349,OZONE,4,5,5
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","09-01-2025 18:00:00",11.6829898,79.7532099,OZONE,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","09-01-2025 18:00:00",11.4068288,76.7138973,OZONE,5,6,5
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","09-01-2025 18:00:00",10.681158,78.741746,CO,10,10,10
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","09-01-2025 18:00:00",11.258242,77.552761,OZONE,1,5,2
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","09-01-2025 18:00:00",24.885261,72.857549,OZONE,10,84,58
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","09-01-2025 18:00:00",26.960669,75.771817,OZONE,8,92,77
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","09-01-2025 18:00:00",25.771061," 73.340227",OZONE,6,79,44
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","09-01-2025 18:00:00",28.108988,75.386577,OZONE,3,99,80
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","09-01-2025 18:00:00",26.159933,75.780517,OZONE,1,74,56
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","09-01-2025 18:00:00",13.1036,80.2909,OZONE,3,35,22
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","09-01-2025 18:00:00",12.909494,79.131861,CO,65,73,69
India,Assam,Guwahati,"IITG, Guwahati - PCBA","09-01-2025 18:00:00",26.2028636,91.70046436,OZONE,10,23,18
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","09-01-2025 18:00:00",14.465052,78.824187,OZONE,42,42,42
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-01-2025 18:00:00",25.560083,87.553265,OZONE,20,34,29
India,Assam,Silchar,"Tarapur, Silchar - PCBA","09-01-2025 18:00:00",24.82827,92.79525,CO,16,38,20
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","09-01-2025 18:00:00",26.987634,94.636574,OZONE,2,6,4
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-01-2025 18:00:00",26.1403345,85.3650192,OZONE,10,28,14
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-01-2025 18:00:00",26.446912,91.439057,OZONE,10,40,28
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB (Formerly known as DRCC Anandpur)","09-01-2025 18:00:00",25.42742023,86.13886079,OZONE,2,10,8
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","09-01-2025 18:00:00",16.486692,80.699436,OZONE,13,21,17
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","09-01-2025 18:00:00",17.72,83.3,OZONE,4,221,21
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","09-01-2025 18:00:00",22.08815,82.13737,CO,24,43,39
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-01-2025 18:00:00",22.368195,82.746431,OZONE,4,5,4
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-01-2025 18:00:00",28.732528,77.119920,OZONE,4,91,53
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-01-2025 18:00:00",25.366336,87.117468,OZONE,27,29,28
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-01-2025 18:00:00",25.03280,85.41948,OZONE,32,39,34
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","09-01-2025 18:00:00",25.859655,85.77944,OZONE,8,9,9
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-01-2025 18:00:00",28.498571,77.264840,OZONE,4,178,109
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-01-2025 18:00:00",28.5710274,77.0719006,OZONE,1,123,57
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","09-01-2025 18:00:00",26.2271665,84.3570427,OZONE,13,43,36
India,Delhi,Delhi,"Narela, Delhi - DPCC","09-01-2025 18:00:00",28.822836,77.101981,OZONE,1,4,2
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-01-2025 18:00:00",28.656756,77.227234,OZONE,9,46,34
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","09-01-2025 18:00:00",21.185571,81.343175,OZONE,7,27,19
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB","09-01-2025 18:00:00",12.9756843,77.5660749,CO,22,100,61
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-01-2025 18:00:00",28.4275,77.1465,OZONE,17,43,27
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-01-2025 18:00:00",28.531346,77.190156,OZONE,4,163,93
India,Gujarat,Surat,"Science Center, Surat - SMC","09-01-2025 18:00:00",21.170046,72.795405,CO,48,68,54
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","09-01-2025 18:00:00",12.920984,77.584908,OZONE,26,36,27
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","09-01-2025 18:00:00",12.7816279,77.6299145,OZONE,20,23,23
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","09-01-2025 18:00:00",28.376058,77.315741,OZONE,20,21,20
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-01-2025 18:00:00",22.977134,72.553024,OZONE,3,80,54
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-01-2025 18:00:00",22.969611,72.643500,OZONE,29,30,30
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","09-01-2025 18:00:00",28.060249,76.113115,OZONE,68,68,68
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","09-01-2025 18:00:00",23.163174,79.973061,OZONE,6,110,85
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","09-01-2025 18:00:00",22.7524,75.8872,OZONE,13,40,27
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","09-01-2025 18:00:00",13.428828,77.731418,OZONE,24,24,24
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","09-01-2025 18:00:00",26.200388,78.147714,OZONE,19,89,62
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","09-01-2025 18:00:00",16.802639,75.722694,OZONE,14,17,16
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","09-01-2025 18:00:00",12.921418,77.502466,OZONE,22,23,22
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB","09-01-2025 18:00:00",13.1276288,78.1570122,OZONE,12,30,25
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","09-01-2025 18:00:00",11.875000,75.373200,OZONE,27,31,29
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","09-01-2025 18:00:00",19.000084,72.856730,OZONE,1,83,61
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","09-01-2025 18:00:00",19.205800,72.868200,OZONE,15,16,16
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","09-01-2025 18:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","09-01-2025 18:00:00",18.96702,72.84214,OZONE,7,89,65
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","09-01-2025 18:00:00",19.1878657,72.8304069,OZONE,3,74,43
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","09-01-2025 18:00:00",21.143383,79.048912,OZONE,1,91,66
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","09-01-2025 18:00:00",19.173852,77.296291,OZONE,12,136,111
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","09-01-2025 18:00:00",18.9936162,72.8128113,OZONE,3,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","09-01-2025 18:00:00",21.121801,79.04952,OZONE,1,93,74
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","09-01-2025 18:00:00",23.218135,79.957770,OZONE,6,73,40
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","09-01-2025 18:00:00",21.001264,75.565602,OZONE,2,81,62
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","09-01-2025 18:00:00",20.719516,77.000253,OZONE,1,100,65
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","09-01-2025 18:00:00",19.383200,72.820400,OZONE,6,7,7
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","09-01-2025 18:00:00",21.643900,85.599355,OZONE,53,58,56
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB","09-01-2025 18:00:00",17.6599188,75.9063906,SO2,2,11,5
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","09-01-2025 18:00:00",22.265816,86.174829,OZONE,16,95,37
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","09-01-2025 18:00:00",22.18972222,84.86277778,CO,17,28,23
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","09-01-2025 18:00:00",20.34652,85.81630,OZONE,10,143,107
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","09-01-2025 18:00:00",21.8004996,83.8396977,OZONE,8,109,72
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","09-01-2025 18:00:00",18.573040,73.927715,OZONE,1,88,73
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","09-01-2025 18:00:00",18.536457,73.805454,OZONE,2,72,44
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","09-01-2025 18:00:00",18.5011743,73.8165527,OZONE,21,23,22
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","09-01-2025 18:00:00",19.235581,73.159121,OZONE,19,114,79
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","09-01-2025 18:00:00",19.090337,73.014232,OZONE,1,55,45
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","09-01-2025 18:00:00",25.339605,74.618883,OZONE,9,94,77
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","09-01-2025 18:00:00",27.554793,76.611536,OZONE,7,52,30
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","09-01-2025 18:00:00",22.24500000,84.88111111,CO,6,84,28
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","09-01-2025 18:00:00",25.435774,75.644272,OZONE,8,103,85
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","09-01-2025 18:00:00",31.620000,74.876512,OZONE,41,63,49
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","09-01-2025 18:00:00",30.233011,74.907758,CO,1,120,32
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","09-01-2025 18:00:00",21.869985,85.167016,OZONE,9,135,36
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","09-01-2025 18:00:00",28.207266,76.829265,OZONE,7,173,102
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","09-01-2025 18:00:00",25.344694,72.626208,OZONE,3,124,86
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","09-01-2025 18:00:00",27.215415,77.50873,OZONE,8,154,154
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","09-01-2025 18:00:00",11.06825,79.07033,SO2,9,9,9
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","09-01-2025 18:00:00",24.041198,74.780702,OZONE,48,71,64
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","09-01-2025 18:00:00",26.031443,76.359327,OZONE,6,92,65
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","09-01-2025 18:00:00",10.358535,77.984321,SO2,19,22,20
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","09-01-2025 18:00:00",17.518400,78.278777,OZONE,2,51,22
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","09-01-2025 18:00:00",17.585705,78.126199,OZONE,23,35,26
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","09-01-2025 18:00:00",10.423417,78.784889,SO2,11,41,14
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","09-01-2025 18:00:00",9.36399,78.831977,OZONE,13,14,14
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","09-01-2025 18:00:00",26.268249,73.0193853,OZONE,1,64,39
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","09-01-2025 18:00:00",17.540891,78.358528,OZONE,52,52,52
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","09-01-2025 18:00:00",17.460103,78.334361,OZONE,14,17,16
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","09-01-2025 18:00:00",11.679111,78.125052,OZONE,14,22,16
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","09-01-2025 18:00:00",13.0052189,80.2398125,OZONE,3,8,7
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","09-01-2025 18:00:00",17.544899,78.486949,OZONE,24,41,25
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","09-01-2025 18:00:00",27.106972,78.000111,OZONE,13,16,14
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","09-01-2025 18:00:00",27.169338,78.03582,OZONE,1,62,41
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","09-01-2025 18:00:00",16.5150833,80.5181667,OZONE,11,75,67
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","09-01-2025 18:00:00",24.762518,84.982348,OZONE,1,146,34
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-01-2025 18:00:00",25.251013,86.989001,OZONE,17,19,18
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","09-01-2025 18:00:00",25.265194,87.012947,OZONE,8,44,32
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-01-2025 18:00:00",16.509717,80.612222,OZONE,3,39,30
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","09-01-2025 18:00:00",16.554731,80.649110,OZONE,7,70,53
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-01-2025 18:00:00",24.792403,84.992416,OZONE,12,50,22
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-01-2025 18:00:00",13.615387,79.409230,OZONE,41,41,41
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","09-01-2025 18:00:00",16.536107,80.594233,OZONE,10,81,54
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","09-01-2025 18:00:00",24.75746,84.366208,OZONE,3,61,41
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","09-01-2025 18:00:00",26.146529,87.454184,OZONE,1,28,16
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB (Formerly known as Central Jail)","09-01-2025 18:00:00",25.567520,83.966379,OZONE,18,94,75
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-01-2025 18:00:00",28.60909,77.0325413,OZONE,13,49,30
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","09-01-2025 18:00:00",21.237755,81.705301,CO,30,68,45
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","09-01-2025 18:00:00",25.599486,85.113666,OZONE,9,58,39
India,Bihar,Patna,"Samanpura, Patna - BSPCB","09-01-2025 18:00:00",25.596727,85.085624,OZONE,44,53,48
India,Bihar,Patna,"Muradpur, Patna - BSPCB","09-01-2025 18:00:00",25.619651,85.147382,OZONE,13,17,15
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","09-01-2025 18:00:00",28.580280,77.233829,OZONE,3,93,50
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-01-2025 18:00:00",30.735567,76.775714,OZONE,2,113,68
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-01-2025 18:00:00",22.348441,82.549611,OZONE,35,36,36
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-01-2025 18:00:00",28.636429,77.201067,OZONE,38,129,88
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","09-01-2025 18:00:00",28.695381,77.181665,OZONE,10,87,55
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","09-01-2025 18:00:00",23.016834,72.625775,OZONE,5,108,74
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","09-01-2025 18:00:00",22.410802,73.097923,NO2,NA,NA,NA
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-01-2025 18:00:00",28.563262,77.186937,OZONE,11,30,19
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-01-2025 18:00:00",28.5504249,77.2159377,OZONE,19,22,21
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-01-2025 18:00:00",28.570173,76.933762,OZONE,8,281,158
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-01-2025 18:00:00",28.530785,77.271255,OZONE,56,96,96
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","09-01-2025 18:00:00",21.613267,73.010555,OZONE,30,43,39
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","09-01-2025 18:00:00",30.943887,76.801991,OZONE,6,127,77
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","09-01-2025 18:00:00",12.951913,77.539784,OZONE,26,58,38
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","09-01-2025 18:00:00",16.172806,75.659694,OZONE,10,16,16
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","09-01-2025 18:00:00",28.699793,77.165453,OZONE,37,54,44
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","09-01-2025 18:00:00",12.733409,77.298051,OZONE,36,103,92
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","09-01-2025 18:00:00",12.21041,76.37376,OZONE,12,76,56
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB","09-01-2025 18:00:00",13.34194444,74.74694444,OZONE,19,22,21
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","09-01-2025 18:00:00",12.415911,75.735050,OZONE,5,6,6
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","09-01-2025 18:00:00",22.7289,75.8076,OZONE,6,12,11
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","09-01-2025 18:00:00",22.7084,75.8815,OZONE,15,25,22
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","09-01-2025 18:00:00",8.5149093,76.9435879,OZONE,13,45,29
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","09-01-2025 18:00:00",17.336318,76.847397,OZONE,3,31,22
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB","09-01-2025 18:00:00",13.0270199,77.494094,OZONE,16,36,30
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","09-01-2025 18:00:00",18.897756,72.813320,OZONE,8,92,71
